YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request
2021-01,63,51,16,34,0,24,6,0,4,7,1,4,0,10,5,65,276,3,1,5,3,0,5,0,9,50,8,4,1,48,60,2,4,3,14,1,5,8,14,0,8,0,9,2,0,1,4,8,1,4,1,2,0,2,0,0
2021-02,63,54,5,2,1,17,17,8,2,7,0,2,2,1,5,40,137,1,2,41,0,4,2,0,5,37,2,4,4,10,16,0,3,1,6,1,2,3,7,1,48,2,10,0,2,0,6,1,1,2,4,2,0,5,0,0
2021-03,63,90,26,23,3,25,9,6,10,7,1,2,0,19,13,88,266,3,3,7,2,5,10,0,4,85,15,2,3,83,12,8,4,5,23,0,4,7,6,9,66,6,5,5,7,4,6,16,1,6,4,1,0,1,0,1
2021-04,63,61,23,11,0,29,13,1,5,15,0,0,2,16,6,61,297,8,2,3,4,6,9,1,5,18,3,1,3,44,12,6,7,6,26,0,0,6,13,7,24,4,2,14,4,1,32,7,0,2,3,1,0,4,0,1
2021-05,63,45,7,10,1,24,17,5,4,9,6,1,0,20,5,57,278,3,3,0,8,1,4,1,3,22,9,5,0,41,9,1,5,4,28,0,2,2,11,3,39,2,8,14,14,3,14,24,0,8,1,2,0,6,1,2
2021-06,63,86,10,18,3,31,23,8,2,8,2,1,0,11,6,107,280,11,1,16,2,1,7,73,6,27,22,7,2,71,8,13,19,9,26,2,1,6,15,5,78,1,17,81,99,2,37,57,2,4,2,8,0,5,20,1
2021-07,63,60,5,20,1,17,18,2,10,16,1,0,0,13,12,95,270,5,2,9,2,5,4,17,9,68,8,12,0,91,20,7,6,12,31,0,1,5,14,9,48,3,16,25,31,5,27,47,1,9,38,5,0,0,11,1
2021-08,63,59,9,45,0,28,19,3,7,17,1,2,0,26,10,88,285,4,4,5,3,0,9,0,4,41,3,8,1,108,14,13,4,9,16,1,4,7,9,2,120,3,22,39,68,1,29,44,1,2,8,3,0,1,12,6
2021-09,63,41,8,8,0,17,12,10,9,3,5,1,0,22,5,65,247,2,3,1,6,1,8,1,9,36,5,5,2,99,23,6,4,6,22,0,2,3,12,5,51,4,13,18,25,0,17,21,1,7,9,0,0,0,6,4
2021-10,63,60,6,16,0,25,24,7,7,7,2,0,0,23,9,85,180,3,0,2,4,2,6,3,2,24,8,10,4,65,7,11,4,4,37,0,0,3,12,5,69,11,8,30,31,3,14,65,3,8,6,1,1,1,0,1
2021-11,63,66,5,8,0,18,17,3,3,9,1,0,0,16,3,60,206,5,3,10,2,3,2,0,9,17,5,5,3,34,12,1,6,2,44,0,2,1,12,4,54,1,18,12,2,1,13,15,0,5,1,0,2,3,0,0
2021-12,63,73,3,26,1,22,8,3,7,7,0,2,0,8,8,46,177,2,0,10,1,5,7,1,11,48,4,4,3,62,9,8,9,2,53,1,2,7,24,5,44,4,10,19,12,0,11,10,0,15,1,2,1,5,0,1
2022-01,63,74,9,0,0,14,25,8,9,15,0,0,1,7,7,39,312,4,0,5,2,7,7,3,18,27,4,6,1,45,13,1,6,3,40,1,3,8,8,1,27,4,7,9,1,0,5,0,1,2,0,2,1,5,0,0
2022-02,63,115,4,7,2,16,15,4,10,25,0,0,0,7,8,33,183,4,2,3,2,6,4,1,15,200,8,9,1,23,9,8,13,2,45,0,2,3,10,2,69,3,28,7,0,1,5,0,1,9,6,14,0,14,0,0
2022-03,63,149,14,19,3,14,26,6,5,1,0,2,0,16,7,59,262,8,0,3,2,5,14,1,6,131,2,2,1,43,14,4,12,9,81,0,5,8,16,7,58,5,26,4,4,4,10,1,3,13,3,6,0,5,0,2
2022-04,63,95,14,45,2,27,49,4,6,8,2,0,0,15,12,50,211,6,2,8,7,1,3,0,2,153,8,8,0,35,5,1,5,10,9,1,9,3,16,6,6,7,4,11,6,5,12,13,2,2,4,3,0,3,2,2
2022-05,63,66,15,39,0,20,26,1,3,6,9,0,0,29,16,53,338,1,5,4,7,3,13,1,1,113,3,8,1,50,18,4,11,10,26,3,13,20,23,10,19,4,14,23,10,7,17,33,2,9,7,9,0,4,5,3
2022-06,63,71,14,28,2,16,33,2,3,4,5,0,0,14,9,74,231,6,1,13,2,5,7,68,5,98,1,9,1,43,15,9,7,7,9,1,3,3,23,8,87,1,23,58,68,18,24,51,4,8,3,4,0,0,13,1
2022-07,63,123,11,25,1,27,29,2,8,6,2,1,0,9,11,62,249,3,3,6,7,2,10,11,4,319,1,7,2,44,19,11,3,9,9,1,13,12,16,8,51,13,28,26,27,6,25,47,2,18,4,11,1,3,14,4
2022-08,63,71,8,14,0,24,28,3,4,19,2,0,0,18,15,72,325,3,5,1,5,6,9,11,2,38,3,9,0,50,19,4,4,7,34,2,14,12,16,4,88,4,18,28,7,5,17,33,1,7,2,3,0,1,3,1
2022-09,63,82,6,16,1,14,19,1,5,7,0,1,0,19,8,64,221,10,1,3,6,2,11,4,5,31,7,22,2,49,10,5,4,9,25,2,7,4,14,3,83,1,4,16,5,5,31,23,2,9,8,1,0,2,2,3
2022-10,63,95,6,11,2,21,22,2,0,13,1,0,0,14,17,57,206,7,2,4,2,6,3,1,1,22,1,11,7,60,8,3,9,4,38,5,2,10,13,3,71,4,12,13,7,1,15,31,2,10,1,1,0,1,1,1
2022-11,63,82,4,4,0,15,16,0,5,7,0,0,0,10,9,42,235,3,1,4,0,2,3,0,7,12,12,9,0,35,10,3,9,1,18,3,10,10,14,8,55,2,20,22,15,1,13,14,0,3,6,0,2,2,0,3
2022-12,63,82,3,9,1,17,18,5,2,9,1,1,0,8,2,45,205,9,5,4,4,12,5,1,10,26,3,4,1,20,12,6,7,1,27,1,6,14,16,4,16,1,3,6,1,3,6,4,1,2,2,3,0,6,0,0
2023-01,63,89,7,33,0,24,15,7,1,13,2,2,0,17,5,36,212,4,3,7,6,4,4,0,4,366,2,7,4,20,12,7,4,3,26,0,3,5,13,3,48,2,13,2,2,1,3,1,2,6,3,5,0,7,0,0
2023-02,63,79,9,23,1,11,23,10,3,8,1,1,1,12,6,32,268,2,1,3,1,5,5,0,2,58,2,4,1,24,10,2,10,9,22,0,3,5,7,3,104,4,3,9,8,2,13,34,1,2,5,10,0,4,0,1
2023-03,63,89,9,22,1,18,28,10,2,2,2,0,1,8,6,35,253,4,1,5,6,1,3,0,10,96,1,2,3,26,7,3,6,10,18,3,4,8,12,7,57,3,9,5,7,4,18,4,1,7,12,5,0,3,0,1
2023-04,63,57,15,17,2,16,33,5,8,9,2,1,0,9,10,38,414,8,0,4,4,1,8,0,2,30,1,4,3,30,4,1,10,7,22,2,3,10,6,6,22,2,9,15,10,2,15,5,1,4,3,3,0,7,0,2
2023-05,63,111,12,13,2,13,32,3,6,18,1,2,0,24,5,47,339,10,1,5,2,1,5,26,1,34,3,5,0,32,8,1,15,8,15,1,7,7,12,6,22,3,24,11,14,4,12,7,1,0,6,3,0,1,3,1
2023-06,63,79,10,9,0,25,25,5,3,9,1,2,0,17,5,58,279,8,0,10,0,2,8,94,0,33,4,20,3,31,13,6,8,5,19,0,3,5,13,5,53,7,14,11,17,15,22,2,2,12,8,3,0,3,1,6
2023-07,63,68,11,16,0,20,41,8,11,15,3,2,0,12,7,85,357,3,5,4,8,3,5,206,9,26,2,3,1,39,16,3,9,9,15,1,5,8,12,7,62,1,14,37,35,17,26,3,3,7,8,26,0,23,6,2
2023-08,63,138,12,10,0,41,45,4,31,6,2,1,0,18,9,100,381,6,2,6,4,4,7,62,9,30,9,8,1,38,14,9,10,5,22,1,9,10,16,4,60,1,17,23,22,18,28,8,5,4,3,6,0,8,1,3
2023-09,63,63,11,12,1,17,51,10,24,12,2,3,0,21,15,61,431,9,2,2,8,5,10,27,5,35,5,11,1,45,14,2,10,9,17,4,7,4,17,3,28,5,42,39,5,71,21,26,1,13,2,11,0,5,1,2
2023-10,63,74,8,16,2,28,45,3,7,15,2,0,0,24,8,67,290,5,0,2,4,2,4,1,3,47,5,7,0,25,6,7,9,3,18,0,4,9,24,10,63,9,23,10,6,26,39,78,2,5,2,11,0,3,0,1
2023-11,63,92,11,21,2,22,65,4,15,16,0,4,2,26,5,82,409,6,0,19,9,1,8,0,15,15,4,7,1,27,12,1,5,5,30,1,9,11,39,7,18,2,9,3,3,3,27,87,3,13,4,3,1,2,0,3
2023-12,63,108,4,5,1,21,40,6,10,9,0,0,1,10,7,32,261,2,1,2,3,0,5,1,5,40,1,3,0,28,11,4,6,4,16,0,2,11,20,3,35,6,20,1,3,1,15,104,2,5,3,7,0,2,0,2
2024-01,63,98,5,10,1,26,31,10,6,8,4,1,0,7,1,46,235,3,1,7,5,11,7,1,16,81,4,5,1,18,12,2,10,7,14,0,2,3,17,5,42,20,37,8,10,2,14,94,4,0,6,10,1,6,0,0
2024-02,63,106,5,15,1,16,41,7,16,9,1,4,1,25,3,47,267,3,1,2,6,1,7,0,8,70,6,3,0,93,12,2,8,8,33,1,5,11,17,5,35,2,11,10,8,4,20,120,6,6,2,3,0,8,0,1
2024-03,63,82,9,23,0,19,64,8,23,3,2,3,1,16,5,50,338,7,3,2,6,0,8,0,8,95,9,9,0,23,8,6,12,11,38,2,11,10,28,10,31,3,17,6,7,2,17,84,2,4,6,8,1,5,0,0
2024-04,63,116,8,38,4,23,53,3,10,5,4,4,0,21,4,65,368,14,0,6,8,4,7,7,3,47,2,8,0,29,9,6,14,9,45,0,4,11,23,4,78,7,18,8,31,7,28,165,2,8,5,9,0,12,0,0
2024-05,63,102,17,14,3,37,59,3,13,7,2,0,0,18,3,80,357,9,1,3,3,0,8,12,6,95,4,17,3,104,8,5,12,9,40,0,3,8,24,3,103,8,19,37,33,14,34,125,2,6,3,16,0,5,12,1
2024-06,63,113,9,18,1,28,36,6,8,12,3,2,0,12,9,58,320,11,2,10,3,1,8,49,7,51,3,15,0,124,14,7,6,6,23,0,7,13,16,4,48,0,11,47,27,13,30,159,4,8,3,8,0,4,0,3
2024-07,63,123,12,27,2,52,68,4,14,12,4,0,1,20,8,104,303,10,2,18,6,5,6,5,2,56,1,12,2,44,23,6,206,6,22,1,8,4,31,9,63,14,6,124,136,10,47,144,3,5,1,11,1,8,4,4
2024-08,63,108,5,17,0,24,34,4,4,5,4,1,0,22,9,69,311,7,1,9,5,2,5,78,6,28,3,4,4,36,15,5,9,9,27,1,4,5,9,5,23,10,23,32,26,3,28,214,1,5,12,7,2,5,4,7
2024-09,63,105,11,8,3,30,46,5,15,11,8,0,1,25,11,66,375,12,1,4,9,4,6,1,6,25,2,11,1,87,7,7,15,4,26,0,4,9,21,2,46,5,30,14,19,6,13,78,2,5,4,8,0,9,2,2
2024-10,63,79,6,13,3,20,43,4,11,7,2,4,1,17,5,64,353,9,0,6,8,1,4,0,4,33,1,4,2,71,10,5,7,23,13,1,11,14,13,4,55,4,34,15,22,4,15,123,3,8,8,3,0,1,0,0
2024-11,63,73,7,11,0,21,34,4,3,6,0,0,0,12,6,41,326,3,1,3,5,1,4,1,9,16,4,7,0,42,2,0,2,2,12,3,2,4,14,2,38,2,11,10,14,3,10,57,0,0,22,1,1,5,0,0
2024-12,63,57,3,2,1,18,17,3,2,15,2,0,0,9,10,41,427,3,0,7,3,2,0,2,11,8,4,5,0,79,8,0,2,1,18,5,8,8,14,3,52,1,15,2,6,7,11,8,0,2,7,3,0,2,0,1
2025-01,63,103,7,5,1,29,17,7,1,46,0,2,0,9,5,53,289,3,0,10,1,12,2,7,19,27,9,10,0,38,3,2,2,4,10,1,5,6,12,0,25,1,8,4,0,7,2,1,1,3,1,15,0,4,0,1
2025-02,63,158,5,9,2,22,20,4,4,13,0,0,0,13,1,39,383,8,0,4,5,3,1,0,1,45,5,6,0,20,3,2,1,3,27,2,16,7,13,0,29,3,9,8,1,13,4,10,0,6,6,1,0,5,0,0
2025-03,63,76,12,13,3,26,22,5,5,10,2,0,1,27,13,48,294,8,2,6,3,0,11,1,3,83,2,6,8,67,6,6,2,4,30,2,7,8,25,5,33,6,15,3,9,8,8,6,3,9,13,9,0,8,0,1
2025-04,63,80,12,32,10,45,43,8,3,11,3,2,0,25,11,58,280,2,0,3,2,4,5,0,2,137,2,19,2,43,14,4,28,41,14,4,0,11,23,15,70,6,10,5,8,12,18,6,3,9,11,24,1,8,0,2
2025-05,63,109,12,20,2,37,36,5,9,6,7,0,1,26,13,59,259,8,2,9,3,5,11,3,3,84,3,9,5,36,18,7,4,6,19,2,6,8,17,6,52,6,4,27,27,11,27,0,1,4,0,6,3,1,2,3
2025-06,63,78,9,16,1,31,33,1,7,7,1,0,1,12,9,72,194,12,3,15,1,1,5,81,5,32,6,10,1,26,21,7,17,4,7,1,5,7,24,5,56,4,8,21,27,16,19,9,13,5,7,16,0,6,3,2
2025-07,63,83,6,15,9,39,33,8,8,6,5,2,0,23,30,114,177,22,2,17,7,1,9,65,4,50,19,15,1,127,24,5,52,2,5,1,6,7,21,13,44,4,24,64,57,9,31,3,0,9,16,63,0,474,15,7
2025-08,63,106,8,15,4,42,36,13,9,21,2,1,0,17,18,105,189,21,1,15,3,6,12,35,13,31,19,10,6,39,12,0,51,6,11,0,5,3,10,8,26,2,7,36,72,9,43,6,3,10,20,48,0,1753,5,8
2025-09,63,106,7,12,1,28,43,6,4,15,4,0,0,18,9,66,153,15,2,8,2,1,8,9,7,14,2,14,4,26,24,10,16,5,17,0,4,5,36,2,24,3,21,9,14,4,16,10,4,14,13,4,1,82,7,2
2025-10,63,101,3,9,3,44,34,1,7,4,0,1,6,8,8,60,268,11,3,5,4,3,6,0,3,18,1,7,5,29,11,3,10,4,13,1,2,2,17,3,63,6,72,10,11,0,6,4,2,8,2,5,0,5,1,2
2025-11,63,60,16,7,1,19,20,2,5,12,1,2,6,17,6,45,200,4,0,9,0,0,1,1,4,12,3,6,2,14,4,0,5,0,13,0,2,4,11,7,31,2,18,7,12,2,11,3,1,4,4,4,3,3,0,4
2025-12,63,95,7,6,1,24,21,2,3,19,2,1,1,15,6,37,130,2,3,5,4,4,5,8,9,70,6,6,2,16,5,1,6,2,9,0,1,1,22,4,23,4,7,6,4,0,3,2,0,6,6,4,0,8,0,1
2019-01,64,6,50,0,0,11,1,1,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,8,0,0,2,0,0,3,7,54,1,0,0,0,0,0,9,0,3,0,0,2,19,0,0,0,81,1,1,0,0,0
2019-02,64,23,48,1,1,8,1,3,0,2,0,1,0,0,1,19,0,1,0,0,1,0,3,0,2,37,0,0,3,6,2,7,10,8,5,0,0,0,0,0,69,0,3,0,0,2,7,4,1,0,83,0,4,2,0,0
2019-03,64,34,69,5,1,16,8,0,0,21,0,0,0,11,0,59,18,4,0,3,0,4,1,0,2,189,2,2,1,74,3,18,7,87,17,1,0,0,5,1,101,5,15,2,2,3,9,5,3,0,55,5,2,4,0,0
2019-04,64,24,108,2,3,13,5,2,0,2,0,0,0,8,2,42,8,3,1,3,1,2,5,0,2,82,0,4,0,95,9,18,12,15,17,2,12,10,4,3,94,4,20,0,2,6,13,8,1,3,26,4,0,2,0,0
2019-05,64,35,79,8,6,11,9,0,1,7,1,0,0,1,1,56,3,6,1,1,3,0,7,1,2,96,3,4,0,112,7,22,38,5,13,2,1,3,10,2,100,0,4,7,8,3,40,20,0,5,12,18,1,6,0,3
2019-06,64,25,71,6,3,9,12,1,3,4,2,1,0,6,4,49,5,5,1,1,5,0,4,0,3,71,1,8,0,169,11,24,14,6,19,0,5,5,9,0,118,3,17,5,11,12,11,20,0,5,10,2,0,0,36,8
2019-07,64,39,81,4,3,15,8,0,0,5,1,0,0,18,2,80,30,5,4,4,4,5,3,14,1,74,1,3,1,333,14,32,15,8,18,1,2,1,6,0,125,4,44,14,12,8,13,40,1,3,153,9,3,6,16,3
2019-08,64,41,84,14,2,20,15,2,2,4,0,2,0,10,3,115,22,4,7,1,2,8,3,18,4,114,2,8,2,379,7,27,22,5,9,1,0,5,6,2,100,1,11,11,9,17,40,43,1,0,189,2,1,0,6,5
2019-09,64,32,83,9,2,24,10,21,0,9,0,1,0,14,1,102,39,2,2,4,7,1,5,7,6,61,1,2,0,224,4,23,25,9,26,0,1,3,2,1,129,14,6,21,6,35,37,48,3,2,45,10,0,2,15,2
2019-10,64,59,53,6,3,14,21,8,0,7,0,1,1,14,0,76,17,5,3,3,0,3,5,0,5,25,1,1,2,171,6,10,18,13,18,0,0,7,4,0,152,9,16,18,11,8,18,26,4,2,49,3,0,3,0,6
2019-11,64,33,36,2,0,5,3,9,0,9,0,1,0,7,4,16,10,2,0,2,3,4,3,3,2,20,1,1,0,74,9,5,10,3,29,1,2,1,5,1,80,1,16,5,1,1,8,9,1,1,19,2,0,1,4,2
2019-12,64,56,51,9,2,13,3,0,1,16,0,0,0,14,0,25,20,3,0,3,0,9,1,2,6,131,3,5,1,90,5,10,13,0,8,0,4,5,2,2,72,4,15,5,0,3,14,16,0,4,9,1,0,1,0,5
2020-01,64,97,34,1,0,12,6,1,0,9,1,0,4,5,1,31,9,1,0,0,2,1,8,0,4,56,4,2,3,86,5,10,17,3,17,0,0,0,5,2,44,1,11,2,5,0,2,2,0,2,10,8,1,0,0,0
2020-02,64,61,49,6,0,5,5,0,1,5,0,1,1,4,2,22,19,0,4,0,1,1,1,0,6,30,2,0,0,110,1,1,10,0,20,0,2,2,2,1,61,9,21,0,0,2,8,2,0,0,4,0,0,3,0,0
2020-03,64,51,39,1,0,14,4,0,1,14,0,1,0,6,0,28,38,1,2,2,2,2,2,0,2,36,0,4,0,86,1,8,9,3,13,0,0,0,7,0,55,7,10,2,0,6,8,5,2,3,7,0,0,1,0,1
2020-04,64,21,49,2,1,17,5,4,12,2,0,0,0,8,1,27,22,2,0,0,2,0,1,0,3,78,5,2,1,135,1,17,19,5,7,2,6,6,3,3,90,1,6,5,3,4,12,71,1,1,2,4,0,6,0,3
2020-05,64,38,45,2,5,12,12,0,5,7,1,0,0,6,6,35,37,6,0,2,3,0,2,0,1,41,0,4,3,195,3,18,32,12,19,0,6,8,3,1,78,4,12,10,1,7,19,47,9,6,7,25,1,13,19,6
2020-06,64,46,52,7,2,9,10,0,1,3,0,0,0,7,4,43,4,4,4,3,3,1,4,1,2,53,3,3,0,179,7,10,23,8,75,0,4,6,5,5,93,3,13,50,62,8,15,54,1,1,3,5,0,0,3,5
2020-07,64,57,52,1,2,15,5,2,3,10,1,1,0,9,5,51,21,5,4,6,3,0,2,26,1,81,3,4,0,222,2,7,12,8,33,0,9,15,5,3,75,3,8,22,14,8,18,39,2,0,6,0,2,1,0,9
2020-08,64,53,28,7,0,7,6,1,7,6,2,0,0,10,0,47,5,4,6,2,5,2,7,13,4,67,1,4,0,238,7,8,9,8,16,0,6,4,4,1,85,7,7,67,94,11,16,48,0,4,1,3,1,1,5,4
2020-09,64,41,22,6,4,13,12,0,3,8,0,0,0,11,1,48,12,2,5,1,3,1,6,1,1,64,0,4,1,182,7,10,5,7,17,1,3,6,5,3,59,1,31,12,2,1,19,25,1,0,5,0,0,1,0,5
2020-10,64,35,34,2,3,3,14,1,2,19,0,0,1,11,3,24,12,5,3,2,2,2,3,1,2,9,2,11,3,142,4,10,6,4,11,0,0,0,7,0,76,11,16,11,2,2,7,11,0,0,2,1,2,0,0,2
2020-11,64,41,37,1,0,15,4,1,7,8,0,0,0,11,0,18,23,7,3,2,1,1,1,1,0,8,0,1,0,111,8,11,2,1,14,0,0,3,3,5,48,5,8,6,1,0,8,8,0,0,1,3,1,1,0,7
2020-12,64,40,31,2,2,19,6,0,4,11,0,0,0,3,4,66,28,4,1,3,7,4,6,1,6,73,1,1,0,144,5,10,4,1,10,0,0,3,4,0,24,4,52,2,0,1,2,0,0,2,1,2,0,1,0,1
2021-01,64,43,27,6,1,11,6,1,4,8,0,0,8,6,0,21,27,1,3,1,3,1,2,1,3,41,4,1,1,89,5,12,1,6,4,1,0,3,2,0,23,7,12,1,3,1,8,2,0,0,3,0,1,2,0,0
2021-02,64,59,17,0,4,7,14,0,0,8,0,1,0,2,2,14,44,3,1,21,1,6,5,1,4,37,5,0,1,43,11,7,5,1,23,2,0,3,4,2,67,7,11,0,0,1,4,20,0,1,2,2,0,0,0,0
2021-03,64,77,45,2,3,11,13,0,0,10,1,0,0,18,4,27,37,3,8,6,6,2,8,1,0,50,6,1,1,178,4,7,5,5,7,1,2,3,2,5,111,2,5,12,1,2,6,16,1,0,11,1,1,1,0,2
2021-04,64,40,45,1,5,12,15,1,6,7,0,0,1,10,3,42,26,8,2,4,4,4,2,0,1,45,4,3,0,169,5,9,2,5,23,2,0,2,4,1,91,6,3,8,4,5,19,10,1,3,3,5,1,1,0,3
2021-05,64,46,17,4,12,6,9,1,1,7,1,0,0,8,1,38,19,5,1,5,0,0,2,3,0,42,2,4,2,174,9,7,4,8,20,1,4,4,9,4,107,4,11,7,2,8,25,28,4,1,3,8,0,6,4,5
2021-06,64,59,21,9,6,12,14,5,0,28,0,0,0,13,2,30,24,8,6,7,3,10,4,3,4,72,10,5,1,266,5,18,17,7,14,0,1,0,2,4,64,4,12,11,11,5,13,29,0,3,3,11,1,6,3,2
2021-07,64,38,21,6,3,19,13,1,0,22,1,0,0,10,2,80,4,12,1,5,2,3,2,4,0,48,4,3,1,385,10,4,21,8,59,0,0,2,2,1,50,7,10,14,7,12,21,28,1,4,82,8,0,3,2,6
2021-08,64,51,18,2,2,16,9,6,0,12,1,1,0,12,2,53,9,11,2,4,1,6,2,1,1,23,3,2,0,289,7,15,15,3,16,0,1,4,3,3,76,2,14,14,12,3,15,30,0,2,15,4,3,0,10,2
2021-09,64,74,9,1,0,13,9,0,1,18,0,1,0,11,3,64,5,7,2,3,2,2,4,5,2,19,3,2,1,221,5,17,6,17,30,0,0,2,5,4,57,4,12,9,2,4,15,18,1,1,7,3,1,1,3,6
2021-10,64,51,16,3,4,14,8,4,1,7,1,0,0,9,0,65,16,4,0,3,4,2,3,0,2,16,3,3,4,250,3,8,14,2,6,0,0,0,7,1,40,1,12,11,9,0,16,13,0,2,3,5,1,3,0,2
2021-11,64,34,21,3,0,14,8,4,1,15,0,0,0,9,2,48,18,1,3,2,1,2,3,1,1,27,1,1,2,134,3,1,8,3,12,0,0,3,6,4,48,2,16,6,2,4,14,11,2,1,1,2,1,0,0,2
2021-12,64,40,6,2,1,19,9,2,3,12,0,0,0,6,2,47,13,3,5,1,1,3,1,0,5,10,0,3,3,155,5,6,7,1,20,0,0,3,2,1,81,8,39,6,10,3,11,5,0,3,1,3,2,1,0,2
2022-01,64,60,7,0,0,14,3,1,5,42,0,1,0,3,1,26,19,0,5,3,2,12,3,1,3,19,5,3,1,77,0,0,1,4,19,0,0,2,2,2,28,3,20,2,2,3,5,1,0,0,5,2,0,4,0,0
2022-02,64,54,4,2,3,13,8,3,1,17,0,0,0,4,1,27,9,3,2,3,1,10,2,0,2,96,2,2,0,63,5,4,15,3,8,0,0,4,0,0,85,5,9,1,0,1,6,2,1,1,2,11,0,5,0,0
2022-03,64,63,5,11,1,14,6,2,0,5,0,0,2,5,3,54,20,10,2,0,0,0,4,1,0,133,0,3,0,161,3,17,9,7,19,0,4,6,4,4,61,4,6,3,1,4,4,2,2,4,6,4,0,1,0,0
2022-04,64,43,8,6,1,9,6,1,0,3,1,2,0,1,1,42,25,8,1,4,4,0,7,0,2,78,2,1,1,141,5,12,9,15,2,0,4,5,6,2,55,0,14,10,5,5,23,13,0,0,4,0,0,1,0,2
2022-05,64,37,8,6,4,14,11,0,3,8,1,1,0,2,2,63,9,3,1,5,3,1,14,23,5,23,0,2,0,150,8,11,15,7,7,0,0,7,3,0,73,8,56,10,8,10,9,26,2,3,2,4,1,1,5,10
2022-06,64,35,5,5,2,18,13,0,6,8,3,1,4,8,3,52,28,14,7,2,1,5,6,1,0,37,0,0,0,151,7,9,12,11,9,0,3,2,9,2,36,3,28,20,18,11,14,28,2,6,6,1,0,3,6,3
2022-07,64,33,4,9,3,15,11,1,5,11,1,1,1,8,5,53,12,9,3,11,4,0,5,5,4,35,1,6,0,179,8,6,13,6,2,0,2,6,4,2,53,3,16,22,13,9,16,33,1,0,6,8,1,0,4,3
2022-08,64,49,6,8,1,14,13,2,2,18,0,0,0,9,0,58,23,8,4,4,2,2,7,2,0,36,1,8,1,172,9,6,7,4,6,0,4,5,2,2,34,11,19,4,6,12,25,25,0,1,5,0,0,2,4,3
2022-09,64,69,7,8,4,28,9,0,1,16,0,0,3,17,3,79,20,10,2,5,4,1,6,7,5,48,2,6,1,207,7,10,6,6,14,0,5,6,2,1,33,1,25,6,1,10,17,27,1,1,5,5,2,1,3,5
2022-10,64,30,7,7,1,15,4,0,0,14,0,0,1,7,4,55,41,19,1,5,3,0,3,1,1,30,1,6,1,177,8,7,7,15,13,0,8,12,7,0,53,3,6,38,4,33,11,27,0,1,2,3,0,0,0,2
2022-11,64,52,9,12,0,13,5,1,2,11,1,0,0,6,2,53,20,6,3,4,2,0,6,2,3,15,5,1,1,106,2,3,8,1,6,0,4,4,2,2,26,2,8,17,9,1,3,7,0,4,5,4,0,1,0,5
2022-12,64,61,3,2,7,11,1,3,0,23,0,0,1,6,0,44,20,2,1,2,1,3,0,0,1,19,0,0,0,103,2,3,2,3,2,1,2,1,1,1,44,1,7,3,1,18,2,0,0,0,2,10,0,4,0,1
2023-01,64,39,7,6,8,8,6,1,0,33,0,0,3,5,1,32,23,8,1,1,5,2,2,0,2,118,2,1,1,128,2,10,11,4,4,0,0,2,2,0,15,4,30,9,0,4,8,0,1,2,10,6,0,4,0,0
2023-02,64,59,20,7,5,16,3,0,2,21,0,0,1,1,2,36,16,6,0,1,1,0,3,1,2,53,2,2,3,158,4,11,15,3,8,0,5,6,6,0,28,0,14,6,2,1,11,7,0,1,5,11,0,4,0,0
2023-03,64,80,20,7,3,10,8,1,0,6,4,0,0,5,3,33,13,3,1,1,2,0,6,0,1,112,0,1,0,132,4,6,8,0,9,1,0,3,6,2,27,7,14,10,1,6,8,1,0,2,6,1,0,2,0,0
2023-04,64,54,9,8,3,17,5,3,0,13,0,0,0,3,2,38,17,9,3,0,1,1,2,1,1,22,0,2,0,127,2,6,5,3,8,0,2,3,6,4,21,10,22,6,1,3,15,0,0,4,6,8,1,4,0,4
2023-05,64,60,4,2,3,16,4,2,2,3,2,0,1,7,2,41,19,10,3,1,0,2,5,4,2,75,2,1,2,92,5,9,0,5,3,0,1,1,6,2,56,2,26,8,1,25,19,2,0,4,4,0,0,2,2,8
